"customer_ID","state","group_size","homeowner","car_age","car_value","risk_factor","age_oldest","age_youngest","married_couple","C_previous","duration_previous","Alast","Blast","Clast","Dlast","Elast","Flast","Glast","numQuote","costFirst","costLast"
10068093,"WI",1,1,3,"f",,49,49,0,3,15,1,1,3,3,1,2,1,5,621,633
10068094,"GA",1,1,12,"f",,56,56,0,4,9,0,0,4,2,0,0,2,1,576,576
10068096,"KS",1,0,9,"f",4,42,42,0,3,2,1,1,3,3,1,2,2,2,599,606
10068100,"CT",1,1,14,"e",3,70,70,0,3,15,0,0,3,2,0,0,4,6,614,597
10068101,"MS",1,0,9,"d",,60,60,0,1,7,1,0,1,1,0,2,2,4,655,656
10068102,"AL",1,1,3,"f",,63,63,0,1,1,1,1,1,2,1,1,1,1,654,654
10068105,"OH",1,1,11,"e",,56,56,0,4,2,0,0,1,1,0,0,3,1,610,610
10068106,"PA",2,1,13,"f",,66,62,1,3,1,1,1,3,3,1,1,3,4,620,636
10068107,"AL",3,1,10,"f",2,59,18,1,4,15,2,0,1,1,0,3,1,4,590,623
10068110,"IN",1,0,12,"d",2,22,22,0,3,3,1,1,3,3,0,1,2,3,682,688
10068113,"ID",1,0,16,"e",3,51,51,0,1,6,0,1,2,2,0,0,4,1,563,563
10068116,"CO",1,1,2,"e",,33,33,0,1,3,1,0,3,3,0,2,1,1,677,677
10068118,"WA",1,0,18,"e",,28,28,0,1,0,0,1,1,1,0,0,1,3,643,637
10068125,"KY",1,0,14,"f",,22,22,0,2,3,0,0,2,2,0,2,2,1,657,657
10068127,"NY",1,0,4,"f",2,28,28,0,2,3,1,1,2,3,1,0,2,1,684,684
10068130,"OR",1,0,2,"d",2,43,43,0,4,1,1,1,4,3,1,1,1,3,608,608
10068131,"TN",2,0,7,"f",,30,27,1,2,2,1,1,2,2,1,2,1,5,630,637
10068132,"MD",1,0,11,"g",3,55,55,0,1,2,1,0,1,1,0,2,1,1,666,666
10068133,"NV",2,1,33,"g",,75,67,1,1,15,0,0,1,2,0,0,3,2,606,608
10068141,"NY",1,0,14,"g",2,25,25,0,3,7,0,0,3,3,0,0,2,1,661,661
10068143,"NY",2,1,9,"g",2,43,31,1,2,7,0,1,3,3,0,0,1,4,634,635
10068144,"NY",1,1,5,"e",1,75,75,0,4,8,2,1,3,3,1,0,2,1,589,589
10068146,"MS",1,1,3,"d",,30,30,0,1,3,2,1,1,1,1,1,2,2,693,680
10068147,"IA",1,0,16,"e",,40,40,0,3,1,1,0,2,2,0,2,2,3,541,545
10068148,"PA",1,1,8,"e",3,60,60,0,4,8,1,1,4,3,1,1,3,8,634,652
10068149,"TN",1,1,8,"g",3,41,41,0,1,15,2,0,1,1,1,2,1,5,596,611
10068150,"AR",1,0,7,"f",,67,67,0,3,11,2,0,2,3,0,3,2,1,636,636
10068153,"NH",1,0,14,"e",4,22,22,0,3,3,1,0,3,3,0,1,3,1,641,641
10068163,"OH",1,1,4,"g",3,75,75,0,3,15,1,1,3,3,1,1,3,4,631,643
10068166,"NE",1,0,14,"f",,27,27,0,1,3,1,0,1,1,0,2,1,4,644,631
10068168,"CO",1,1,1,"e",3,67,67,0,3,13,1,1,3,3,1,2,1,1,581,581
10068169,"UT",2,0,3,"f",,41,19,0,3,11,1,0,1,1,0,1,2,4,643,643
10068171,"MS",2,0,1,"e",,61,46,0,1,2,1,1,1,1,1,2,2,5,675,698
10068179,"NM",1,1,16,"g",,35,35,0,1,15,0,0,1,1,0,0,2,5,554,560
10068183,"OR",1,1,10,"g",4,24,24,0,1,3,0,0,1,1,0,0,2,1,561,561
10068184,"FL",2,1,18,"f",1,69,62,1,1,9,1,1,1,3,1,2,3,1,596,596
10068187,"MD",1,1,8,"g",4,45,45,0,1,7,1,1,2,3,1,1,3,3,682,697
10068189,"IA",1,1,2,"e",2,75,75,0,3,4,1,0,3,3,0,2,4,2,605,605
10068194,"CT",1,1,4,"f",1,70,70,0,4,9,0,0,4,3,1,0,3,2,585,585
10068196,"KY",1,0,21,"c",,59,59,0,1,5,0,0,1,3,0,0,2,2,630,644
10068198,"FL",1,1,2,"c",1,67,67,0,1,15,0,0,1,3,0,0,3,3,544,557
10068200,"CT",1,0,12,"d",,37,37,0,2,15,0,0,1,1,0,0,1,1,603,603
10068202,"IN",2,0,12,"f",3,65,63,1,1,15,1,1,2,2,1,1,2,5,597,603
10068203,"TN",1,1,10,"e",4,31,31,0,2,4,1,1,2,2,1,2,1,5,623,626
10068205,"OR",1,1,6,"e",3,55,55,0,3,15,1,1,3,2,1,1,2,2,624,640
10068214,"NV",1,1,10,"g",2,62,62,0,4,3,1,1,4,3,1,1,3,4,607,592
10068215,"AL",1,1,14,"e",,37,37,0,3,7,1,1,3,3,1,1,3,2,606,611
10068217,"PA",1,0,1,"e",,41,41,0,1,15,1,1,3,2,1,2,3,4,676,669
10068221,"WV",1,1,6,"g",2,75,75,0,3,15,1,0,3,3,1,2,2,2,644,644
10068224,"NY",3,1,2,"g",1,62,23,1,3,10,2,1,4,3,1,0,3,1,670,670
10068225,"MD",1,0,13,"f",4,25,25,0,4,9,0,0,4,3,0,0,4,2,591,594
10068227,"PA",1,0,1,"f",4,24,24,0,1,7,1,0,2,3,0,1,3,1,669,669
10068235,"MO",1,1,6,"f",3,33,33,0,4,3,1,0,2,3,1,2,2,3,573,581
10068237,"AL",1,1,2,"e",3,30,30,0,2,1,1,1,2,3,1,2,3,3,620,621
10068241,"PA",1,1,10,"g",,61,61,0,3,10,1,0,3,3,0,1,2,1,591,591
10068242,"AL",2,1,13,"e",,67,21,0,1,15,0,1,1,1,0,0,2,1,639,639
10068243,"AL",1,1,7,"e",,30,30,0,3,8,1,1,3,3,1,1,3,4,601,601
10068247,"MD",1,0,6,"e",2,64,64,0,1,1,1,1,1,1,1,1,2,1,669,669
10068248,"UT",1,1,10,"g",4,22,22,0,3,2,2,0,2,2,0,3,2,1,598,598
10068250,"FL",1,1,12,"f",1,73,73,0,1,4,0,0,1,1,0,0,3,4,596,578
10068252,"TN",1,0,12,"f",4,24,24,0,4,0,1,1,3,3,1,2,2,1,627,627
10068256,"CT",1,1,3,"h",4,27,27,0,1,2,1,0,3,3,1,0,1,1,685,685
10068262,"IA",1,0,15,"e",,35,35,0,3,8,0,1,3,3,0,0,1,5,514,513
10068263,"NY",1,1,1,"f",4,64,64,0,3,10,2,1,1,1,1,0,2,1,727,727
10068265,"CO",1,1,16,"d",3,75,75,0,3,15,1,1,3,3,0,2,2,1,656,656
10068268,"RI",1,0,4,"f",,28,28,0,4,7,1,0,3,3,0,2,1,3,684,699
10068272,"MD",1,1,1,"f",1,41,41,0,3,2,1,0,3,3,1,2,3,3,630,630
10068273,"OR",1,1,4,"f",4,52,49,1,3,9,1,1,3,3,1,1,3,4,629,635
10068274,"FL",2,0,19,"e",1,61,50,1,1,10,1,1,2,2,1,2,4,5,599,603
10068275,"AL",1,1,12,"g",,48,48,0,1,3,0,1,1,2,0,0,2,1,581,581
10068276,"MD",1,0,6,"e",3,30,30,0,1,1,1,1,1,2,1,2,2,1,734,734
10068277,"OR",1,1,2,"e",4,75,75,0,2,7,1,0,2,2,0,1,4,2,642,646
10068279,"NY",1,1,4,"e",2,73,42,0,4,15,2,0,4,3,1,0,2,2,628,628
10068283,"AL",2,1,12,"g",,50,40,1,4,15,1,1,4,3,0,2,2,4,618,620
10068286,"FL",1,0,2,"e",2,38,38,0,3,8,2,0,1,1,0,3,3,1,628,628
10068287,"PA",1,1,15,"d",4,26,26,0,3,9,0,1,3,3,0,0,2,5,581,584
10068291,"NV",1,0,6,"e",4,23,23,0,4,2,2,1,3,3,1,2,3,2,691,683
10068292,"AL",2,1,4,"e",,24,22,1,2,7,1,1,2,3,0,2,2,1,659,659
10068294,"NE",2,1,3,"g",,45,36,1,3,15,1,1,3,3,1,2,3,4,637,629
10068297,"NY",1,1,0,"f",3,26,26,0,3,8,1,0,3,3,1,0,2,1,676,676
10068308,"NE",1,1,11,"f",4,25,25,0,4,1,1,1,3,3,1,2,1,1,591,591
10068311,"PA",1,0,1,"d",2,72,72,0,1,15,1,0,1,1,0,2,4,1,631,631
10068314,"GA",1,0,9,"e",,45,45,0,1,10,0,1,2,2,0,1,2,2,622,627
10068316,"MO",1,1,8,"e",2,75,75,0,3,1,1,0,3,3,0,1,2,2,594,597
10068317,"RI",1,1,10,"f",,29,29,0,3,2,1,0,3,3,1,2,1,4,719,719
10068321,"OH",1,0,7,"d",,39,39,0,1,1,0,1,1,3,0,0,3,3,609,609
10068325,"MD",1,0,4,"e",1,56,56,0,3,6,1,1,3,3,1,2,4,3,634,634
10068329,"KY",2,0,9,"d",,20,20,1,2,5,0,0,2,2,0,0,1,2,648,655
10068332,"NY",1,0,12,"e",4,55,55,0,3,6,0,1,3,3,1,0,2,3,612,616
10068334,"FL",1,0,8,"f",3,35,35,0,,,0,0,2,1,0,0,2,2,676,676
10068336,"OH",1,1,1,"f",,25,25,0,3,9,1,1,3,3,1,1,2,7,653,653
10068337,"PA",1,0,14,"e",3,60,60,0,3,15,1,1,3,3,1,1,3,2,597,611
10068344,"CO",1,0,8,"g",,22,22,0,,,2,0,2,2,0,3,2,1,738,738
10068345,"MD",2,1,7,"e",3,23,23,0,3,3,1,0,3,3,1,2,1,1,693,693
10068346,"TN",1,1,4,"d",4,25,25,0,4,5,1,1,3,3,0,2,1,3,581,581
10068347,"MD",2,1,10,"f",2,60,32,0,2,1,1,0,2,2,0,1,1,7,626,636
10068352,"IN",2,1,7,"f",2,44,19,0,3,4,1,0,3,3,0,2,1,1,661,661
10068354,"NY",1,1,3,"f",1,66,65,1,3,2,1,0,3,2,1,0,2,2,707,707
10068357,"KY",1,1,8,"g",,34,34,0,1,14,0,1,1,2,0,0,1,3,610,615
10068361,"NY",1,0,3,"e",3,23,23,0,3,2,1,1,3,3,1,0,3,1,667,667
10068364,"ME",1,0,19,"d",,23,23,0,2,3,0,0,2,3,0,0,1,4,647,584
10068367,"OR",1,1,13,"d",4,71,71,0,4,4,1,1,4,3,0,1,3,5,597,623
10068368,"MD",1,1,2,"f",4,71,71,0,3,5,1,1,3,3,1,1,2,3,657,661
10068369,"OH",1,0,3,"e",,45,45,0,3,4,1,0,3,2,0,2,2,3,629,621
10068371,"PA",1,0,16,"e",,22,22,0,2,2,0,0,1,3,0,0,2,1,633,633
10068376,"NY",1,0,1,"f",3,25,25,0,1,4,1,1,3,3,1,0,2,1,695,695
10068382,"GA",1,0,5,"f",4,57,57,0,3,14,1,1,3,2,1,1,2,4,635,626
10068385,"OH",2,0,3,"d",,54,52,1,3,3,1,0,3,3,1,2,3,2,637,632
10068386,"FL",1,1,14,"e",4,67,67,0,1,6,1,0,1,1,0,2,3,2,647,656
10068388,"NY",1,1,8,"g",4,32,32,0,3,15,1,0,3,3,0,0,2,1,653,653
10068391,"IN",1,0,8,"d",3,74,74,0,3,2,2,0,2,2,0,2,1,1,591,591
10068394,"OH",1,1,1,"e",,41,41,0,1,2,1,0,1,2,1,1,3,1,665,665
10068400,"PA",1,0,17,"e",4,30,30,0,1,4,0,1,1,2,0,0,1,2,609,609
10068401,"PA",1,1,4,"f",3,42,42,0,1,12,1,0,1,1,0,2,2,1,616,616
10068403,"FL",1,0,5,"f",2,60,60,0,3,15,1,1,3,3,1,2,3,4,598,639
10068408,"TN",1,1,3,"f",,39,39,0,1,2,1,1,1,1,1,2,2,1,667,667
10068412,"MT",1,1,8,"g",1,57,57,0,4,3,1,1,4,3,1,1,2,5,718,606
10068413,"NY",1,0,11,"f",4,37,37,0,2,5,2,0,2,2,0,0,2,5,699,701
10068414,"CO",1,1,4,"f",2,30,30,0,3,2,2,1,3,3,1,2,3,2,611,611
10068417,"NY",1,1,2,"e",1,60,60,0,3,13,1,0,3,3,0,0,4,2,571,576
10068418,"OR",1,0,1,"e",3,23,23,0,3,4,1,1,2,3,0,1,3,4,701,699
10068420,"PA",2,1,1,"f",3,64,62,1,1,15,1,0,1,2,0,2,4,5,619,625
10068421,"GA",1,1,7,"h",,28,28,0,1,1,0,0,2,3,0,0,1,1,578,578
10068424,"AL",1,1,11,"e",3,62,62,0,3,15,1,1,3,3,1,2,4,5,578,582
10068431,"KS",1,1,3,"e",,65,65,0,3,2,2,0,3,3,0,3,1,1,632,632
10068432,"MD",1,0,1,"d",3,23,23,0,3,1,0,0,1,1,0,0,2,1,602,602
10068434,"PA",1,1,11,"e",3,61,61,0,2,11,1,1,2,2,1,2,1,2,585,585
10068438,"IN",1,0,17,"e",4,24,24,0,,,0,0,1,2,0,0,2,1,583,583
10068439,"IN",1,1,6,"g",3,24,24,0,3,9,1,1,3,3,1,2,1,3,634,642
10068442,"OK",1,0,6,"f",,41,41,0,1,3,1,1,2,3,1,2,2,2,665,657
10068443,"PA",1,1,9,"e",,75,74,1,1,2,1,0,1,1,0,2,2,2,668,675
10068448,"OH",2,1,2,"e",4,75,75,1,4,2,1,1,3,3,1,1,3,1,702,702
10068450,"OH",1,0,9,"e",3,22,22,0,4,1,2,0,4,3,1,1,3,3,648,648
10068453,"MS",2,1,7,"e",4,72,44,0,3,13,1,1,3,3,0,1,1,2,616,625
10068456,"UT",1,0,10,"g",,19,19,0,3,3,1,1,1,3,0,2,1,4,685,671
10068457,"FL",1,0,1,"g",2,65,65,0,2,15,1,0,2,3,1,1,3,2,593,593
10068459,"NY",1,0,6,"d",4,22,22,0,3,2,0,1,2,3,1,0,2,5,744,732
10068461,"UT",1,1,3,"f",,30,30,0,2,4,2,0,2,3,0,1,3,4,658,658
10068462,"NY",1,1,5,"g",2,30,30,0,3,6,1,0,3,3,0,0,2,3,652,652
10068463,"OH",2,1,8,"e",,33,27,1,2,8,1,0,2,3,0,2,3,1,551,551
10068465,"GA",1,0,1,"f",3,54,48,1,1,2,1,1,1,1,1,2,2,1,719,719
10068471,"FL",2,1,7,"h",3,54,54,1,4,4,1,1,4,3,1,2,3,1,665,665
10068473,"OH",1,0,2,"f",,23,23,0,3,4,1,0,1,3,1,2,3,2,631,625
10068474,"PA",1,0,4,"f",2,67,67,0,3,9,1,1,3,3,1,1,3,3,587,597
10068475,"IN",3,1,7,"d",4,48,23,1,2,7,1,0,4,3,1,2,2,3,662,662
10068476,"PA",1,0,1,"e",3,73,73,0,3,7,1,1,3,2,0,1,4,4,683,683
10068479,"MD",1,1,6,"d",2,45,45,0,3,5,1,1,3,2,0,1,2,3,638,645
10068480,"AR",2,1,1,"f",,64,57,1,1,6,1,1,1,1,1,2,2,2,635,635
10068481,"NY",1,1,16,"e",1,65,65,0,3,15,1,0,3,3,0,0,2,4,627,620
10068482,"WA",2,1,5,"d",,37,37,1,1,3,1,1,1,3,0,1,2,2,638,627
10068484,"MT",1,0,7,"f",,21,21,0,4,4,2,0,4,3,0,3,1,2,651,652
10068488,"FL",1,0,4,"e",3,21,21,0,4,1,1,1,1,3,0,2,3,3,711,675
10068490,"OK",2,0,1,"f",,65,62,1,1,1,0,0,1,1,0,0,4,1,600,600
10068493,"FL",1,1,2,"e",2,75,75,0,3,9,1,0,3,3,0,2,3,2,642,642
10068495,"NV",2,0,13,"e",,20,18,1,1,5,1,1,1,1,1,2,1,6,704,716
10068496,"NV",1,1,0,"f",,31,31,0,,,1,1,1,1,1,2,2,2,613,727
10068502,"NV",1,0,21,"g",2,28,28,0,3,3,2,1,1,1,1,2,3,1,663,663
10068506,"FL",1,1,9,"e",2,64,64,0,4,15,0,0,4,3,0,0,3,4,606,588
10068507,"GA",1,1,0,"f",,38,30,1,1,2,2,0,2,3,0,3,1,4,648,631
10068513,"CO",1,1,14,"f",,57,57,0,3,2,0,0,3,3,0,0,2,1,570,570
10068514,"FL",1,1,2,"e",3,56,56,0,3,8,2,1,3,2,0,3,3,3,680,654
10068516,"FL",1,0,1,"d",3,35,35,0,1,11,1,0,1,3,1,2,3,2,672,647
10068520,"OK",1,0,10,"e",,20,20,0,2,4,2,0,1,2,0,3,2,1,647,647
10068526,"PA",2,1,8,"f",,28,28,1,2,3,1,0,2,3,0,2,1,2,602,602
10068532,"WA",1,0,3,"e",,21,21,0,3,5,1,0,3,2,0,0,2,1,739,739
10068533,"DE",1,0,16,"d",3,22,22,0,,,0,0,3,3,0,0,4,4,649,663
10068535,"PA",1,0,9,"f",4,49,49,0,3,3,1,0,3,3,0,2,2,2,630,638
10068538,"MD",1,1,20,"e",1,54,54,0,3,13,0,0,3,3,0,0,3,2,577,577
10068539,"PA",2,1,8,"f",4,28,28,1,1,6,1,0,1,1,0,2,2,2,641,651
10068540,"NY",2,1,6,"d",1,75,72,1,4,9,1,0,4,3,1,0,4,2,574,584
10068544,"CO",1,0,1,"e",3,21,21,0,4,6,1,0,3,3,0,2,2,5,660,686
10068546,"AL",2,0,11,"f",,75,75,1,3,5,1,1,3,3,1,1,1,1,652,652
10068547,"MO",1,1,6,"e",,40,40,0,3,8,1,1,3,3,0,1,2,4,619,624
10068555,"NY",1,0,0,"g",3,26,26,0,3,8,2,1,3,3,1,0,1,1,679,679
10068556,"IN",2,1,10,"f",,47,16,0,,,0,1,3,3,0,0,2,2,671,631
10068559,"CT",1,1,9,"f",3,32,32,0,3,8,1,0,3,3,1,0,1,2,606,632
10068566,"NH",2,1,4,"e",,33,30,0,2,10,1,0,3,3,0,1,3,3,533,620
10068568,"GA",1,1,11,"f",,27,27,0,1,10,1,1,2,3,1,1,2,1,658,658
10068570,"OR",1,1,10,"e",,52,52,0,3,8,1,1,3,3,0,1,4,1,645,645
10068571,"MS",1,1,17,"",4,54,37,0,,,1,0,1,1,0,1,2,1,698,698
10068574,"CO",1,1,7,"g",2,69,69,0,3,4,1,1,3,3,1,2,2,1,608,608
10068575,"NE",2,0,8,"e",,44,19,0,1,1,1,0,1,1,0,2,2,2,712,719
10068576,"WA",1,0,13,"e",,20,20,0,3,6,0,1,2,2,0,0,2,5,652,649
10068577,"OR",1,1,6,"f",3,60,60,0,3,5,1,1,2,3,1,2,1,4,612,627
10068578,"CO",2,1,11,"e",2,67,16,0,4,15,0,0,1,3,0,0,1,2,593,577
10068580,"GA",1,1,31,"e",,55,55,0,1,15,0,0,2,2,0,0,4,1,534,534
10068582,"NV",1,0,16,"g",,32,32,0,1,1,0,1,1,3,0,0,2,1,649,649
10068584,"NM",1,0,11,"f",,29,29,0,2,4,1,0,1,2,0,2,2,3,585,664
10068586,"PA",1,1,1,"f",4,22,22,0,1,1,1,0,1,1,1,2,2,6,739,743
10068587,"OH",1,1,16,"c",,39,39,0,1,7,0,0,3,3,0,0,3,2,558,564
10068588,"KY",1,0,10,"e",3,52,52,0,4,1,0,1,1,2,0,0,2,2,588,587
10068589,"NY",1,1,9,"e",1,45,45,0,3,12,0,1,2,1,1,0,2,4,633,598
10068597,"WV",2,0,11,"e",,34,29,1,3,6,1,1,1,2,0,2,3,2,661,664
10068602,"OH",2,1,18,"d",,57,21,0,3,3,0,0,3,3,0,0,3,1,568,568
10068603,"TN",1,0,16,"e",3,20,20,0,2,4,1,0,2,2,0,1,2,3,613,673
10068608,"OK",1,0,23,"d",,48,48,0,2,3,0,0,1,3,0,0,2,3,567,574
10068610,"CO",2,1,6,"g",,25,23,1,3,3,2,1,3,3,1,2,3,1,640,640
10068611,"WI",1,0,19,"f",,25,25,0,3,2,0,0,3,3,0,0,1,5,609,564
10068614,"RI",1,1,2,"e",,54,54,0,3,9,2,1,3,3,1,3,4,5,618,621
10068615,"IN",1,1,11,"e",2,22,22,0,3,6,1,0,2,2,0,2,1,5,612,602
10068620,"KY",1,0,16,"f",,54,54,0,3,3,0,0,1,3,0,0,2,2,620,644
10068621,"PA",1,1,6,"d",4,27,27,0,3,10,1,0,3,3,1,1,3,1,600,600
10068622,"CO",1,0,10,"e",,22,22,0,3,1,2,0,1,3,1,2,3,4,639,639
10068625,"PA",1,0,20,"d",,24,24,0,2,8,0,0,2,2,0,0,2,1,600,600
10068626,"ND",1,0,17,"e",,21,21,0,,,0,0,3,3,0,0,2,5,637,680
10068627,"OH",1,0,21,"c",,49,49,0,1,14,0,0,1,1,0,1,2,4,624,624
10068630,"TN",1,0,13,"f",,43,43,0,1,5,1,1,2,2,0,2,2,5,606,631
10068632,"UT",1,1,0,"c",2,44,44,0,1,13,1,0,1,1,1,1,2,1,619,619
10068634,"PA",1,1,19,"e",,69,69,0,1,1,0,0,1,1,0,0,1,2,660,666
10068636,"PA",1,0,5,"d",,45,45,0,1,0,1,1,1,1,1,1,1,4,641,665
10068641,"MD",1,1,13,"d",4,57,57,0,3,5,1,0,3,3,1,2,2,2,619,619
10068644,"NE",2,1,5,"g",3,74,73,1,4,3,1,1,3,3,0,1,1,1,572,572
10068646,"CO",1,0,7,"e",,24,24,0,1,7,0,1,1,2,0,0,2,1,629,629
10068647,"TN",1,1,19,"c",4,53,53,0,2,2,0,0,2,2,0,1,2,2,550,550
10068648,"NY",1,0,4,"e",2,26,26,0,4,8,1,0,4,3,0,0,4,1,640,640
10068649,"OH",1,0,3,"d",4,31,31,0,3,5,1,0,3,3,1,2,3,2,622,618
10068650,"CO",1,0,0,"f",,28,28,0,4,13,1,1,3,3,1,1,3,1,669,669
10068656,"WA",1,0,4,"f",2,61,61,0,4,2,2,0,4,3,1,1,2,1,710,710
10068658,"NY",1,1,9,"g",1,64,64,0,3,8,1,1,3,3,1,0,2,2,578,616
10068660,"WA",1,1,18,"e",3,20,20,0,4,4,1,0,1,1,0,2,1,1,722,722
10068664,"FL",2,1,7,"g",1,69,68,1,4,5,1,1,3,3,1,1,3,3,580,575
10068665,"FL",1,1,6,"f",3,71,71,0,4,6,1,0,3,3,0,1,3,1,665,665
10068668,"OH",1,1,14,"d",,28,28,0,3,5,1,0,3,3,0,2,3,2,604,604
10068671,"FL",1,0,7,"f",1,24,24,0,1,8,1,0,1,3,1,1,3,2,673,662
10068673,"CT",1,0,8,"g",,23,23,0,1,2,1,0,1,3,0,0,1,4,709,699
10068679,"NY",2,0,2,"g",3,42,36,1,3,3,1,0,3,3,0,0,2,4,721,720
10068680,"FL",1,1,4,"d",2,61,61,0,3,10,1,1,3,3,1,1,4,3,627,632
10068683,"OR",1,0,7,"f",,41,41,0,3,9,1,0,2,2,0,2,1,1,646,646
10068685,"AL",1,1,5,"e",,75,75,0,1,1,0,1,1,1,1,2,1,5,591,579
10068687,"WA",1,0,14,"e",,24,24,0,3,5,0,0,3,3,0,0,1,8,735,624
10068688,"UT",1,1,2,"h",,56,56,0,,,1,1,3,2,1,2,1,4,680,680
10068691,"NH",1,0,4,"d",,21,21,0,1,2,2,1,1,2,1,2,2,5,712,674
10068702,"FL",1,1,15,"f",1,73,73,0,3,12,1,1,3,3,0,1,3,3,568,577
10068703,"NY",1,0,10,"f",1,48,48,0,1,14,0,0,2,2,0,0,2,3,614,635
10068706,"GA",1,0,8,"f",,24,24,0,3,8,1,0,3,2,0,2,2,1,664,664
10068707,"NE",2,0,1,"f",,22,21,1,3,2,1,0,1,1,0,2,1,1,703,703
10068708,"IN",2,0,3,"g",3,35,34,1,3,8,1,0,3,3,0,1,2,1,627,627
10068713,"AR",2,1,2,"g",,64,37,0,2,9,1,1,1,1,1,1,1,1,666,666
10068714,"PA",1,0,13,"e",,24,24,0,3,3,0,0,1,1,0,0,2,3,627,627
10068715,"FL",1,1,4,"f",1,75,71,1,2,15,1,1,2,3,1,2,3,2,638,638
10068718,"NY",1,1,4,"d",2,36,36,0,3,14,1,1,3,3,1,0,3,3,598,604
10068720,"ID",1,1,21,"e",2,42,42,0,1,11,0,0,1,1,0,0,1,3,543,537
10068722,"FL",1,0,8,"g",2,24,24,0,3,7,1,0,3,2,0,2,3,2,653,657
10068723,"MD",2,0,0,"d",2,47,42,0,3,5,1,0,2,3,1,2,2,4,670,677
10068729,"MO",1,1,7,"d",,61,59,0,3,5,1,0,3,3,0,2,2,1,587,587
10068733,"OH",1,0,3,"f",2,65,65,0,2,15,1,0,3,3,0,1,2,5,624,622
10068734,"CO",1,1,13,"e",4,34,34,0,3,7,2,1,3,3,1,3,2,2,590,590
10068735,"OH",1,1,6,"e",4,32,32,0,3,15,1,1,3,3,1,1,3,1,589,589
10068736,"CT",1,1,1,"e",3,58,58,0,3,10,2,1,4,3,1,0,1,1,604,604
10068737,"CO",2,0,14,"e",,58,35,0,,,1,0,1,3,0,2,1,2,576,573
10068738,"OK",2,1,9,"e",,33,24,1,4,1,1,1,2,3,1,2,1,1,635,635
10068740,"UT",1,0,8,"e",4,20,20,0,4,5,1,1,2,3,0,1,2,2,646,627
10068746,"FL",1,1,10,"f",1,44,44,0,2,7,2,0,3,3,1,2,3,2,587,587
10068748,"MS",1,0,6,"e",,27,27,0,2,13,1,1,1,1,1,1,2,5,675,666
10068749,"FL",1,1,10,"g",3,59,59,0,3,15,1,1,2,3,0,2,3,2,572,572
10068750,"PA",1,0,7,"e",1,53,53,0,3,3,1,0,3,3,1,1,4,1,596,596
10068751,"NH",1,1,10,"e",,25,25,0,2,10,1,0,2,3,0,1,1,1,571,571
10068752,"WI",2,1,2,"f",,25,24,1,3,4,2,0,3,3,0,2,3,2,585,587
10068753,"NY",1,1,3,"f",3,39,39,0,3,11,1,0,3,3,0,0,3,3,620,621
10068754,"FL",1,0,1,"g",1,41,37,0,3,3,1,1,3,3,1,2,3,2,690,694
10068757,"MO",1,0,11,"e",,33,33,0,3,9,1,1,3,3,1,2,2,1,602,602
10068761,"NY",1,1,5,"f",3,42,42,0,3,8,1,1,3,3,1,0,2,1,683,683
10068762,"CO",1,1,3,"d",,30,30,0,4,0,2,0,3,3,0,3,1,4,634,597
10068767,"MO",2,1,11,"f",4,55,35,1,2,15,1,1,2,3,0,1,3,2,588,588
10068769,"MD",1,1,7,"e",1,33,33,0,2,7,1,1,2,3,1,1,3,1,607,607
10068776,"MD",1,0,3,"e",4,28,28,0,4,14,1,1,3,3,1,2,1,2,680,655
10068777,"IA",1,0,7,"f",3,49,49,0,3,1,1,0,3,3,0,2,2,1,553,553
10068778,"GA",1,1,6,"f",,59,59,0,1,3,0,0,2,2,0,0,2,1,618,618
10068781,"FL",1,1,8,"f",3,48,48,0,1,15,0,0,1,1,0,0,3,1,581,581
10068782,"FL",2,1,7,"g",1,70,67,1,4,15,1,0,4,3,0,2,2,1,623,623
10068783,"OK",1,0,24,"c",,58,51,1,1,2,0,0,1,1,0,0,2,4,564,572
10068785,"NY",1,1,18,"f",1,57,57,0,2,12,0,0,2,2,0,0,2,3,546,548
10068788,"TN",1,1,3,"h",,27,27,0,4,3,1,0,2,2,0,2,2,1,644,644
10068790,"ME",2,1,8,"g",3,34,26,0,1,2,1,0,4,3,1,2,3,2,638,642
10068792,"NY",1,0,10,"g",3,24,24,0,4,6,1,1,3,3,1,0,1,5,663,682
10068793,"PA",1,1,15,"f",,46,46,0,1,0,1,0,1,3,1,2,1,5,636,630
10068796,"MD",1,0,3,"f",4,43,43,0,3,3,1,0,2,3,1,2,1,1,673,673
10068800,"NY",1,0,11,"g",4,36,36,0,1,3,0,0,1,1,0,0,2,4,715,716
10068804,"IN",1,1,18,"f",1,70,70,0,1,2,0,1,3,3,1,1,3,2,593,575
10068806,"FL",1,1,2,"e",1,72,72,0,3,7,1,0,3,2,0,2,3,2,600,600
10068807,"NY",1,0,7,"f",3,70,70,0,3,15,1,0,3,2,1,0,2,1,680,680
10068814,"OH",1,1,2,"f",4,75,75,0,3,15,1,1,3,3,1,2,3,3,623,639
10068819,"NY",1,1,19,"f",2,75,75,0,3,8,0,0,3,3,0,0,2,3,656,670
10068824,"NM",1,1,6,"d",,34,34,0,1,15,0,1,1,1,0,0,2,2,655,655
10068827,"CO",1,0,8,"g",4,28,28,0,4,7,2,0,4,3,0,1,1,2,600,600
10068829,"IN",1,0,2,"e",3,34,34,0,4,9,1,0,2,3,0,2,2,4,649,645
